week,paid_social_spend,paid_social_impressions,paid_search_spend,paid_search_impressions,programmatic_display_spend,programmatic_display_impressions,influencer_spend,influencer_impressions,dooh_spend,dooh_impressions,tv_ctv_spend,tv_ctv_impressions,conversions,promo_flag,price_index,competitor_pressure,holiday_flag
2024-12-29,28829.858728277824,701542.9541963558,26363.94830019019,434624.29377157637,26777.06763301883,566818.2829154612,3403.4944007592703,19419.012115157988,6131.897746442325,201643.33199042766,32496.62207103248,199714.52473456127,2440.835116586161,0.0,115.0,80.97563925105838,0.0
2025-01-05,25217.013065052917,595252.027472274,22073.20261538063,404167.96930497687,15758.48595627233,285881.41459852544,16625.516361437152,96608.75822545325,12720.789180969763,382178.7173072275,33537.55258020883,202708.49626235472,2421.073443854038,0.0,115.0,76.53568783396632,0.0
2025-01-12,37818.48580344957,834810.2636579978,31111.502426841922,489458.5440930732,20446.82369071271,418105.9860110529,1813.924732830098,14961.233217083309,6376.396113475861,185712.90930476008,52365.65260025097,372150.95898710843,2477.785515347512,0.0,115.0,86.18433225409203,0.0
2025-01-19,42942.64330772495,978634.2069262415,23030.31013192422,373441.4879579275,14272.763311693738,230128.25728089164,931.7308971119901,4985.03995564783,6986.93038279479,208950.74445796397,54121.87777117038,324225.051112899,2626.5226839394445,0.0,115.0,76.89924946518899,0.0
2025-01-26,39407.0608419923,785656.6736812536,19221.34638389233,326735.1431167742,17290.084594001106,371879.9322556026,11587.522914524352,61984.63338338306,5409.792045324344,169940.81535782773,5675.618110260486,37446.445432963286,2523.496204253182,0.0,115.0,92.93149444537931,0.0
2025-02-02,31179.879987029846,683223.6375709674,20942.62031232609,360348.99110673787,13604.836632541488,281974.61489388335,14075.27308444499,90351.98246828125,7523.043398099727,175227.27859672674,6861.733560093402,45854.112365133646,2662.1301506362192,0.0,115.0,75.67500353520177,1.0
2025-02-09,5166.159101629251,116678.42578280125,29696.70290034609,448083.8991817062,11186.747619651931,193012.20468987554,15656.455161306165,102942.89274250917,6018.10856425671,170855.09867761962,12628.062357226208,85820.62933742412,2647.7588332274577,1.0,115.0,71.92924994569152,0.0
2025-02-16,45083.61773718361,1091466.1513432653,18772.111293045044,280202.90716637985,8093.707905179051,159781.56361719038,11640.418601790072,62368.31205693193,1973.483604687237,53634.73987974169,47459.459705954156,307248.1476130019,2673.592346100831,1.0,115.0,48.484619263085534,0.0
2025-02-23,44963.22223900996,959531.4486748264,15008.64959487402,265899.8443240952,15860.46413545629,320297.37157572684,8916.797640259594,56636.45727829161,7345.763859701427,219335.05780058564,1986.7953593966647,14485.073731930812,2427.606813396761,0.0,115.0,48.62760076336874,0.0
2025-03-02,59478.6818947655,1353915.7162355436,18636.351876896904,296707.7109592137,12086.409683085782,239566.2540739914,301.2423780140307,2185.8144670685765,12339.054431831675,373921.6134138552,15262.21296975374,101484.33984340343,2305.123734085871,0.0,115.0,57.398035856751854,0.0
2025-03-09,48318.88566276676,1014892.8780754082,26497.914791024254,413854.4389093716,8463.277991093473,156997.13796590953,11268.701356179721,62935.18319664798,3214.2483294145295,116365.10232453344,43461.76404253153,298846.2716040661,2460.5591948841875,0.0,115.0,35.08182036291781,0.0
2025-03-16,49823.50955023227,964072.8067627695,24246.66349533262,390879.6786357524,3243.508264961776,63357.12499145616,1267.2743087455012,7360.345154936392,11925.134481271012,350677.0618877119,49267.7299934437,342659.4847930085,2473.9832161609415,0.0,115.0,42.79955618432486,0.0
2025-03-23,43962.44589669396,996250.1190584969,19092.871420397303,297157.65690088563,16472.776128578942,334469.76388481306,11941.742890501635,77353.36734977996,4386.381272009731,115139.53514994151,4251.776155048482,30091.333638022046,2818.2456952085304,0.0,115.0,15.454223182159817,0.0
2025-03-30,10850.50967600373,256644.69954892356,34623.57591212697,523323.09530633205,10465.35238600766,194739.35187879423,11856.698438073397,64255.79479949857,3879.5668932261947,132896.71089416667,38940.01787584827,230135.17957745944,2473.528508718833,0.0,115.0,23.782317074944476,0.0
2025-04-06,50844.58347117443,1078184.3892502813,21187.225390827993,360297.10827480233,12425.039959429676,238924.78715059653,7840.211132244467,40290.837181249146,6875.411069073532,199475.95487671287,46569.35677072853,301814.2577216213,2510.2573042392273,0.0,115.0,28.432535420121404,0.0
2025-04-13,41405.631671682175,718503.0213038087,16504.429608771818,263108.380856629,16719.967125642746,335276.3743018423,14374.497322027135,76594.66499655161,9814.343738354242,300863.6407566511,2007.4870465671447,13289.738650311441,2383.5661843062403,0.0,115.0,20.827111893168382,0.0
2025-04-20,19350.03901376995,397689.8608666524,15158.562667952632,250441.4315970341,13246.312485330962,233054.5737027198,19135.925558195384,108101.417502227,6247.449107466892,218332.97574419779,43501.06150688097,338323.9021791511,2539.0078923055244,0.0,115.0,17.238085076104447,0.0
2025-04-27,54832.06673380026,1308746.2873801272,12814.770117497272,195167.74412183923,11425.642000129676,209294.8942200878,1441.0497583019155,9813.749372974456,7303.072792403696,201802.49609796124,2470.1933575731578,14587.946098466049,2576.156700615479,0.0,115.0,29.37249796050868,0.0
2025-05-04,49455.329380321666,1140067.436673011,31770.73052401036,499407.1896017497,19197.057301798886,279888.83148377086,8602.08374946325,52993.525670032075,17841.46279539447,465371.7042224262,23073.359422643603,171697.18714846118,2341.2320686314715,0.0,115.0,40.16946454947776,0.0
2025-05-11,48438.46700759216,1113798.5029824993,22066.6442385323,369523.6166921906,4479.647427442609,79720.79545022828,13426.94482161633,84533.31574159383,9094.503724637856,283673.24839869293,3299.833944374943,25225.226650136705,2768.0989841710143,0.0,115.0,34.65526571141644,0.0
2025-05-18,62341.9441066906,1407712.2166137174,33119.084101444336,490936.4335197745,7831.839023509652,117883.96311236023,1336.1714332021165,11079.80854034786,5611.221112650383,180007.80470775804,33635.74292449298,214352.60079510364,2690.1511670426653,0.0,115.0,49.46881365769927,0.0
2025-05-25,43180.373434821195,947811.2616033886,23295.873593586086,372545.85880983947,13296.32354688918,261658.23575092145,10779.956737511951,82108.53327576575,14822.700580533052,412754.7088135322,25495.45131593042,190035.3479802237,2880.295407667647,0.0,115.0,51.73873158735871,0.0
2025-06-01,32720.571680627574,729349.1703449556,19955.07894085385,322393.36284905695,10196.000706162795,217830.29501159015,11851.645534894435,70691.4721916188,4775.174294192763,123229.48112264191,50385.95118271768,377752.6868721507,2664.3965208585605,0.0,115.0,46.545020478290986,0.0
2025-06-08,56800.82395389727,1353594.2198457695,17786.618079645792,302787.0723262016,16461.100152299594,287489.35889088805,18182.241603131042,110363.86087983056,10964.160509851272,305780.5596884162,33654.45211777504,224445.49006280422,2784.678581370011,0.0,115.0,60.2671930149911,0.0
2025-06-15,72531.01481190993,1435981.8776246961,20734.47539027299,339730.0900281926,13117.652318717523,234652.27035068715,16110.524597202535,111703.63633909852,16346.388622737504,559405.4923520996,3868.0602874664437,33262.19935648167,2836.8272772141418,0.0,115.0,76.8323853322228,0.0
2025-06-22,46582.63706987504,1117085.4307209747,21931.322061787814,342099.65958629537,24411.57128762393,351789.82590358955,14792.533126395383,74370.54932162631,9099.065284724596,258254.08522073796,12877.19947801064,94248.75976726753,2685.0333317070867,0.0,115.0,61.023449062745,0.0
2025-06-29,42582.48720476701,969027.085675126,25806.170460582827,445210.23111835046,16282.944929970894,317888.71525750426,9476.597334578531,61012.449655416596,9338.773156158231,271813.5822851058,26820.807012981466,142762.3770101227,2994.160600993798,0.0,115.0,65.97128895860921,0.0
2025-07-06,54743.63518135692,1081633.6347309866,29700.530565875713,464881.53804057743,26445.766405141985,456722.9723866002,17893.008808478768,134890.27999690975,12824.14665848796,343481.65506647044,47735.53951591873,270146.6197131288,2969.387852477146,0.0,115.0,73.81372213112668,0.0
2025-07-13,54570.98307850325,1200728.4540346062,31943.613519355138,464716.6235932641,17452.91758532945,306781.85528222425,9669.419740993639,60374.030387120794,12026.783985342234,390232.72089332977,37411.82902347115,253818.77593710108,3186.400879202284,0.0,115.0,61.213510958785065,0.0
2025-07-20,58012.47135733295,1303785.2314385339,23744.189496288844,386217.8385203189,12034.669855211669,229188.07412024424,14839.113802358515,73578.9775344194,8480.909402576177,228080.5547816309,44395.769375455595,281014.7171709787,3167.9798153587167,0.0,115.0,78.29509237572375,0.0
2025-07-27,65712.4541772716,1405918.8884456544,16775.00868078466,270288.44206177903,11313.559786385835,201514.3519874983,13789.223126072065,63162.4937011507,15773.411401555426,427628.8730561375,80608.72650430219,540248.8968410394,2752.1963329970267,0.0,115.0,83.86356469667294,0.0
2025-08-03,47780.232397366206,984283.8930447128,34283.618960144384,566393.9617596366,17787.615431510276,344610.3745985909,19115.20234231798,96154.80131439379,5713.009092534082,193963.7569769556,44719.381136597425,281025.76290167094,2952.8186824285317,0.0,115.0,74.69124769173241,0.0
2025-08-10,45725.074303126465,889107.5823165943,31955.380330211607,509032.9670813576,18148.6891470724,342346.94898002787,16305.63680790409,97736.59688934994,10968.37164810013,271287.8288643498,53617.13277987645,319601.9424737193,3025.1065214058945,0.0,115.0,56.25114747340439,0.0
2025-08-17,52266.92919992695,1036263.1863589479,27772.476743435713,459569.5081095798,25432.827064656838,467029.0006150609,16846.83574712935,89845.18324165532,12409.461024981843,378593.5069104812,22518.180771786156,158809.9683750318,3140.9625252603437,0.0,115.0,45.018025767748455,0.0
2025-08-24,54342.38200002515,1139559.5574266936,12284.194367986365,184778.13420230898,29203.391263221172,584087.8581617373,15228.64534531735,83324.77095394544,16666.058604315258,517293.84272380127,37445.79529867484,259388.66793509017,3032.7764510528405,1.0,115.0,57.93828772442476,0.0
2025-08-31,34305.16648661874,698898.5104912817,19845.1832561091,316666.44169849856,18912.63028826125,352891.6844873509,18078.134562114763,95333.39938684761,12471.698624178844,424888.67134640546,53410.36982529798,357819.3825095168,3237.08692050102,1.0,115.0,54.6005864126234,1.0
2025-09-07,60320.736178101455,1414083.6386185908,21570.064196057152,357944.3738101751,16793.73766889647,270959.98679019435,13292.220461353767,73333.32036888044,8879.990466103136,251251.4739279989,34772.79588197579,223309.70404898853,3062.4481915646957,0.0,115.0,51.2786928567061,0.0
2025-09-14,51629.1905128524,1134436.2810605427,23732.806978453667,369984.36448625894,13323.0507548294,279703.23342733504,9357.356787856539,61102.02500258444,9662.176859912981,268291.55376028805,30637.841118646036,226748.68174763344,2912.779515397846,0.0,115.0,32.957834171788654,0.0
2025-09-21,71753.00789553794,1336653.306458501,26206.58402604855,447905.69885793584,12060.600057750591,243508.0822735578,1891.472846658501,9708.500092610682,8158.77003909688,241947.4889178286,39868.57426450298,267103.7418272491,2967.990497553324,0.0,115.0,15.282638141943119,0.0
2025-09-28,51227.356769947844,1154973.6396620783,35652.701019251304,520343.7455632584,20973.50369696869,401418.9991893261,11474.289078396301,57982.992989537044,14459.877366018814,487282.59296320606,27173.797417820242,182789.3613233941,3350.5861920283905,0.0,115.0,26.277729996490997,0.0
2025-10-05,54395.27918746044,1209325.8088680848,16092.882519549667,268807.68907354446,19236.366743105496,323227.6917745593,9834.121009347007,54858.4227279957,9476.339384697523,313881.99287555594,26482.561785222846,234130.7228291601,2973.3413222705126,0.0,115.0,14.43152309986126,0.0
2025-10-12,75788.28736644397,1640213.5640006363,23316.006165923238,371120.91795104643,19055.174760279828,327849.9497378166,1030.0273215689517,6793.547009271761,11187.122773186655,311471.1482425044,49685.89421070503,239780.69670508598,2893.0304309036314,0.0,115.0,6.057010630650044,0.0
2025-10-19,45036.84237590896,1013145.1199486121,19901.466381578262,314799.58306272235,18077.309579429122,339226.91357415443,1301.4375357486538,9221.644381378957,9884.971672433845,293293.49360386794,48175.31623272777,266707.1073543539,3211.78746774599,0.0,115.0,29.668775084636337,0.0
2025-10-26,46351.777236139525,1069500.6979837122,27823.418433584047,459449.3881417931,24073.56623480804,471240.36860041163,643.7892759318945,3753.6856418975212,8097.915856929925,218440.14902952482,35050.01939532044,170691.21216803958,3015.509232779112,0.0,115.0,8.127215680422292,0.0
2025-11-02,42889.20836435467,988494.4260702282,9182.163378280313,151501.05015069197,22881.087565271235,361761.1626530961,14141.003074431967,73243.61338985112,6530.800752935966,167643.11350866157,22366.33446424725,149389.43125249754,2927.7729202899936,0.0,115.0,33.114605551095316,0.0
2025-11-09,66773.67944252254,1544013.9469912748,30030.393198613165,475954.2972151521,14054.254346350448,322106.3115710136,795.0815254672342,5312.624033097721,7826.814577641329,289950.368241764,30617.783249302116,158105.22820494583,3125.907496989022,0.0,115.0,22.096810418853202,0.0
2025-11-16,45124.58641435914,1047375.4548935472,18634.907023985965,329379.99082405504,13095.266339454804,231082.08316609598,2046.1161043362933,13290.228241062934,5523.816594616867,158156.38390256965,29944.083978753544,192394.35345707083,2873.2531897214285,0.0,115.0,39.95725379156761,0.0
2025-11-23,18759.176077316606,443153.42616361397,21305.71696542713,379550.54547987063,20654.86838279499,403347.35461892304,7317.490326583575,42987.02918154248,6028.467240108852,191690.67962559106,61455.07670289613,456898.33172585664,2760.6540387975606,0.0,115.0,48.85019661448923,1.0
2025-11-30,23631.565154550197,545549.0539348192,19621.482806832573,304464.5428910636,10184.62827729284,197524.81508288544,6853.007965613213,43683.89752182828,7433.881932907674,232247.69177573267,21724.56778842985,160372.6415261532,2600.772586189384,0.0,115.0,56.348132340330295,0.0
2025-12-07,57250.81674648764,1200837.0024231952,15381.805120155674,250427.93730747903,9029.34572775053,199387.8597688977,10932.45307735225,72005.7361173293,9806.918505849642,331903.9064661592,37862.39509789781,232915.91387837764,2848.047218696345,0.0,115.0,53.780394235273164,0.0
2025-12-14,12221.828082036773,284370.4386981641,18326.28406201902,282116.22001691745,13111.185679963728,229919.36480299075,18910.400613043596,110388.78103942143,10001.553186406232,320944.1318157299,33533.08272353486,204693.79127666936,2989.686624339489,0.0,115.0,70.59348479399277,0.0
2025-12-21,35210.67815390631,791441.6030317264,25057.4193000265,379049.2507121046,20256.304980618715,342571.40796546184,15171.130174333392,85131.8083519061,7904.775936669416,282730.8603852437,20304.135845781322,134396.3096056105,2634.654175537566,0.0,115.0,56.461531727978596,0.0
