channel,market,week,treated,spend,impressions,conversions,campaign_window,pre_period
paid_search,11,8,0,3997.8796992235048,87953.3533829171,862.4600316273313,1,0
paid_search,11,9,0,3526.792308868709,77589.43079511159,840.485834289237,1,0
paid_search,11,10,0,4573.08034733131,100607.76764128882,836.2184079681439,1,0
paid_search,11,11,0,4315.983473810743,94951.63642383635,805.7869117667894,1,0
paid_search,11,12,0,3828.0666039987245,84217.46528797194,775.3128855836909,1,0
paid_search,11,13,0,4445.390309859996,97798.58681691991,731.8309403237935,1,0
paid_search,11,14,0,3640.5318254427243,80091.70015973994,679.4690242902014,1,0
paid_search,11,15,0,3403.5710414292466,74878.56291144343,644.778930241888,1,0
paid_search,11,16,0,4014.201815056447,88312.43993124182,608.9551289135226,1,0
paid_search,11,17,0,3603.415629296729,79275.14384452804,623.6609541786561,1,0
paid_search,11,18,0,2987.565155042848,65726.43341094266,574.9561439701458,0,0
paid_search,11,19,0,3996.9466648897546,87932.8266275746,583.896580781539,0,0
paid_search,12,0,1,3547.241447999903,78039.31185599786,543.678626025331,0,1
paid_search,12,1,1,3523.424908750436,77515.34799250959,573.9059168057233,0,1
paid_search,12,2,1,3638.466677464651,80046.26690422233,642.9867153092107,0,1
paid_search,12,3,1,4517.952985486312,99394.96568069886,680.6029461229241,0,1
paid_search,12,4,1,3913.1938773855304,86090.26530248167,717.4255091591026,0,1
paid_search,12,5,1,3114.4087811569775,68516.99318545351,696.6991853371527,0,1
paid_search,12,6,1,6544.419029710658,143977.21865363448,799.6483545950068,1,0
paid_search,12,7,1,5960.243209927361,131125.35061840195,826.6380511811907,1,0
paid_search,12,8,1,6624.025821746327,145728.5680784192,824.2415871479881,1,0
paid_search,12,9,1,6706.097142218665,147534.13712881063,814.7148700827,1,0
paid_search,12,10,1,6048.22480118366,133060.9456260405,779.8371428092036,1,0
paid_search,12,11,1,6343.21566509215,139550.7446320273,762.4548302538905,1,0
paid_search,12,12,1,6274.1639931081445,138031.60784837918,725.556625195095,1,0
paid_search,12,13,1,5913.20069087375,130090.41519922251,691.3799031672237,1,0
paid_search,12,14,1,5541.0858995618055,121903.88979035972,648.3584017058333,1,0
paid_search,12,15,1,6099.587544385682,134190.925976485,603.4135199016457,1,0
paid_search,12,16,1,5988.889083546446,131755.5598380218,591.8195404848145,1,0
paid_search,12,17,1,5611.7543791360085,123458.5963409922,550.4018283108552,1,0
paid_search,12,18,1,4005.2550075182035,88115.61016540047,545.8772687919749,0,0
paid_search,12,19,1,3615.457307361699,79540.06076195737,533.3834599794194,0,0
paid_search,13,0,0,2190.5842201490927,48192.852843280045,430.64879444855075,0,1
paid_search,13,1,0,2184.2530860055895,48053.56789212297,484.11668571866693,0,1
paid_search,13,2,0,2192.8158295290805,48241.94824963977,516.027872795421,0,1
paid_search,13,3,0,1693.4059192151312,37254.93022273289,522.0143281157182,0,1
paid_search,13,4,0,1976.4949527842973,43482.88896125454,573.5312090734786,0,1
paid_search,13,5,0,2320.350657194566,51047.714458280454,612.855111248778,0,1
paid_search,13,6,0,1877.7519289855181,41310.5424376814,591.9668438050331,1,0
paid_search,13,7,0,2534.8911489435213,55767.60527675747,676.2706770053393,1,0
paid_search,13,8,0,2508.26405693098,55181.809252481566,687.2690578794744,1,0
paid_search,13,9,0,2407.183284035302,52958.03224877665,664.9498182598979,1,0
paid_search,13,10,0,1769.3992518477912,38926.783540651406,602.8744359979253,1,0
paid_search,13,11,0,2382.7749341294307,52421.048550847474,633.6388437902849,1,0
paid_search,13,12,0,2191.4629673308687,48212.18528127911,586.9093428950393,1,0
paid_search,13,13,0,2285.107092997168,50272.3560459377,567.6791321463306,1,0
paid_search,13,14,0,1889.1083167428972,41560.382968343736,481.5513493519587,1,0
paid_search,13,15,0,1990.5943298861102,43793.07525749443,446.5681349951731,1,0
paid_search,13,16,0,1777.974984750643,39115.44966451415,412.47555909566574,1,0
paid_search,13,17,0,1946.0410952930208,42812.90409644646,416.65929355665656,1,0
paid_search,13,18,0,2604.6530256506358,57302.36656431398,429.9667593193319,0,0
paid_search,13,19,0,2500.708465711919,55015.58624566221,452.94444607304695,0,0
paid_search,14,0,1,3653.340448060124,80373.48985732273,450.5031558730773,0,1
paid_search,14,1,1,3994.063840353337,87869.40448777341,501.37723342032893,0,1
paid_search,14,2,1,3675.7690395110376,80866.91886924283,517.1048100044834,0,1
paid_search,14,3,1,4242.741631422132,93340.3158912869,574.7619350211398,0,1
paid_search,14,4,1,4089.8806077666536,89977.37337086638,645.3146570474471,0,1
paid_search,14,5,1,3446.6329259464214,75825.92437082127,631.2302883351657,0,1
paid_search,14,6,1,6995.709707362551,153905.61356197612,706.1338762405552,1,0
paid_search,14,7,1,6515.159734420817,143333.51415725797,737.3756821023559,1,0
paid_search,14,8,1,6651.760523136243,146338.73150899736,731.6520382786622,1,0
paid_search,14,9,1,6576.368612652434,144680.10947835355,737.8762095701688,1,0
paid_search,14,10,1,6295.011493846393,138490.25286462065,685.9942677836175,1,0
paid_search,14,11,1,7274.758403225307,160044.68487095676,666.1015303145196,1,0
paid_search,14,12,1,7469.323409354125,164325.11500579075,671.3728793278531,1,0
paid_search,14,13,1,5980.493998445085,131570.86796579187,590.266596609294,1,0
paid_search,14,14,1,6627.174826101724,145797.84617423793,570.7329968371205,1,0
paid_search,14,15,1,5885.391037298779,129478.60282057314,529.4012671267058,1,0
paid_search,14,16,1,5371.79183159205,118179.42029502509,523.3253220668425,1,0
paid_search,14,17,1,5924.027716513213,130328.60976329067,497.10458125628315,1,0
paid_search,14,18,1,4265.669733897489,93844.73414574476,475.4118013301877,0,0
paid_search,14,19,1,3996.602545795833,87925.25600750833,433.8757290056314,0,0
paid_search,15,0,0,4372.679472961814,96198.94840515991,426.51542047347976,0,1
paid_search,15,1,0,4185.720417294294,92085.84918047446,482.96779984542053,0,1
paid_search,15,2,0,5057.688467280066,111269.14628016145,538.0050320035003,0,1
paid_search,15,3,0,4518.511187791011,99407.24613140225,548.1808967878176,0,1
paid_search,15,4,0,4196.796476918857,92329.52249221485,563.8538970984498,0,1
paid_search,15,5,0,4154.250597935016,91393.51315457036,612.6760071972541,0,1
paid_search,15,6,0,4432.848939803571,97522.67667567857,636.9057325950772,1,0
paid_search,15,7,0,4359.383883618869,95906.44543961511,657.1138280480632,1,0
paid_search,15,8,0,4085.9232434511655,89890.31135592565,686.0941528546357,1,0
paid_search,15,9,0,5400.891377699833,118819.61030939633,696.1193674452447,1,0
paid_search,15,10,0,4368.150571772848,96099.31257900265,653.9549480482472,1,0
paid_search,15,11,0,5387.657186337936,118528.45809943459,634.1190852549964,1,0
paid_search,15,12,0,5545.496979986232,122000.9335596971,622.5309213777296,1,0
paid_search,15,13,0,4068.716196593108,89511.75632504838,539.1170806597173,1,0
paid_search,15,14,0,3894.5874977018216,85680.92494944007,493.3795477927063,1,0
paid_search,15,15,0,4868.6065232210185,107109.34351086241,470.95231334499107,1,0
paid_search,15,16,0,3881.261988252413,85387.76374155309,437.35074479090656,1,0
paid_search,15,17,0,3898.4865042878887,85766.70309433356,423.2146154790283,1,0
paid_search,15,18,0,5314.618249769741,116921.60149493431,416.24553084704144,0,0
paid_search,15,19,0,5513.187714424201,121290.12971733241,462.648177592437,0,0
paid_search,16,0,1,1932.792519425378,42521.435427358316,419.66973412047514,0,1
paid_search,16,1,1,2338.0879536388957,51437.9349800557,483.7564471742015,0,1
paid_search,16,2,1,2259.944994536771,49718.789879808966,536.4519217836897,0,1
paid_search,16,3,1,1858.8331758276227,40894.3298682077,549.0758825386912,0,1
paid_search,16,4,1,2238.084649657668,49237.86229246869,595.2240055885993,0,1
paid_search,16,5,1,2684.5095561176527,59059.210234588354,671.8215639972699,0,1
paid_search,16,6,1,3471.746132296612,76378.41491052546,709.0216246897932,1,0
paid_search,16,7,1,3174.9053063981937,69847.91674076027,718.513286135531,1,0
paid_search,16,8,1,3457.2497822264195,76059.49520898123,739.2595521289571,1,0
paid_search,16,9,1,3727.3870965127558,82002.51612328063,731.564364803789,1,0
paid_search,16,10,1,3493.2838416177965,76852.24451559152,719.6998967943778,1,0
paid_search,16,11,1,3632.7199737770115,79919.83942309425,694.0420593389096,1,0
paid_search,16,12,1,3466.2660177587754,76257.85239069306,665.2515639139827,1,0
paid_search,16,13,1,3727.4882927885915,82004.74244134901,648.3359921961171,1,0
paid_search,16,14,1,3468.1299454284363,76298.8587994256,598.9865454173537,1,0
paid_search,16,15,1,3379.9969715812913,74359.93337478841,522.9226944507354,1,0
paid_search,16,16,1,3331.3259191171283,73289.17022057682,509.52747482093235,1,0
paid_search,16,17,1,3260.797562757692,71737.54638066923,521.5461996464201,1,0
paid_search,16,18,1,1820.0814392242357,40041.79166293319,413.2827979796593,0,0
paid_search,16,19,1,1919.8287489845795,42236.23247766075,436.6972130686047,0,0
paid_search,17,0,1,5816.416698758452,127961.16737268594,523.8066399296828,0,1
paid_search,17,1,1,7193.371817998247,158254.17999596143,561.1621264759433,0,1
paid_search,17,2,1,6563.404724849711,144394.90394669364,615.7426316403446,0,1
paid_search,17,3,1,6430.648789615435,141474.27337153957,684.2105250292578,0,1
paid_search,17,4,1,8102.283321586668,178250.2330749067,692.8177079581325,0,1
paid_search,17,5,1,4550.075518367532,100101.6614040857,698.8063481426209,0,1
paid_search,17,6,1,11575.270433748117,254655.94954245858,802.0173324179522,1,0
paid_search,17,7,1,11370.515133417617,250151.33293518756,788.0331420122174,1,0
paid_search,17,8,1,11898.371834928548,261764.18036842806,769.046727193873,1,0
paid_search,17,9,1,11226.90980531682,246992.01571697003,795.4753419588142,1,0
paid_search,17,10,1,10289.540031673982,226369.8806968276,771.629172362315,1,0
paid_search,17,11,1,10699.331842490057,235385.30053478124,748.3277413131877,1,0
paid_search,17,12,1,11393.76376820478,250662.8029005052,703.815612524367,1,0
paid_search,17,13,1,10496.734042906479,230928.14894394253,662.8140258445676,1,0
paid_search,17,14,1,10196.018845126231,224312.4145927771,578.6535275426453,1,0
paid_search,17,15,1,12290.603702862556,270393.28146297624,599.2996796405429,1,0
paid_search,17,16,1,11922.755560710912,262300.6223356401,567.0412862122358,1,0
paid_search,17,17,1,11241.960574301113,247323.1326346245,549.1088933751507,1,0
paid_search,17,18,1,6268.6889319563625,137911.15650303997,549.7363344218006,0,0
paid_search,17,19,1,6175.998009615191,135871.9562115342,556.460960320069,0,0
paid_search,18,0,0,3374.3018379714736,74234.64043537242,505.559341179838,0,1
paid_search,18,1,0,4961.915910927806,109162.15004041174,591.1340786310402,0,1
paid_search,18,2,0,4148.975437106034,91277.45961633277,646.7539603691481,0,1
paid_search,18,3,0,4362.01760834903,95964.38738367865,652.5826151052466,0,1
paid_search,18,4,0,4270.9382490237385,93960.64147852224,695.6757141833436,0,1
paid_search,18,5,0,4226.137734239823,92975.0301532761,719.4334239966905,0,1
paid_search,18,6,0,3378.821089064864,74334.063959427,704.6087635982423,1,0
paid_search,18,7,0,4216.254663432275,92757.60259551006,765.106485907393,1,0
paid_search,18,8,0,5461.269399639111,120147.92679206043,783.4969035558456,1,0
paid_search,18,9,0,4292.515423227376,94435.33931100227,772.8242433325635,1,0
paid_search,18,10,0,3764.8598830562896,82826.91742723837,762.9413633954299,1,0
paid_search,18,11,0,4684.935502553102,103068.58105616824,724.6141031817182,1,0
paid_search,18,12,0,4046.4517785276407,89021.9391276081,689.3106319916735,1,0
paid_search,18,13,0,4528.254872283209,99621.6071902306,634.9504828680068,1,0
paid_search,18,14,0,4394.985686037281,96689.68509282019,606.7307680101435,1,0
paid_search,18,15,0,4665.148954359603,102633.27699591126,610.3754928462906,1,0
paid_search,18,16,0,3876.5442803240962,85283.97416713012,555.952682155402,1,0
paid_search,18,17,0,4142.47291063904,91134.40403405887,556.5997280120484,1,0
paid_search,18,18,0,4113.842412239827,90504.5330692762,501.8917446260114,0,0
paid_search,18,19,0,4469.415485675384,98327.14068485844,515.7509314349419,0,0
paid_search,19,0,0,3818.176357940442,83999.87987468972,515.0383155127231,0,1
paid_search,19,1,0,3253.991820712212,71587.82005566866,512.5774643690095,0,1
paid_search,19,2,0,4023.9388148555618,88526.65392682236,582.6902431756031,0,1
paid_search,19,3,0,4154.430925797976,91397.48036755547,614.9443147200913,0,1
paid_search,19,4,0,3573.866507788446,78625.06317134581,669.6969129457295,0,1
paid_search,19,5,0,3805.709007052286,83725.59815515029,705.3859567207037,0,1
paid_search,19,6,0,4244.250664091835,93373.51461002036,724.97915598849,1,0
paid_search,19,7,0,3804.8048646095135,83705.7070214093,711.7589481032297,1,0
paid_search,19,8,0,3553.2766777886864,78172.0869113511,757.7820925472255,1,0
paid_search,19,9,0,3547.1017751254676,78036.23905276028,736.8320899475875,1,0
paid_search,19,10,0,4153.557617972679,91378.26759539892,748.4269820595556,1,0
paid_search,19,11,0,4105.594594815192,90323.08108593422,704.4475980755312,1,0
paid_search,19,12,0,3745.919959149043,82410.23910127894,653.8258774864267,1,0
paid_search,19,13,0,3235.8724232321724,71189.1933111078,617.3867421819145,1,0
paid_search,19,14,0,3357.766018688446,73870.85241114581,556.589531245327,1,0
paid_search,19,15,0,3696.0466735407713,81313.02681789697,544.5556695923026,1,0
paid_search,19,16,0,3642.600470898839,80137.21035977446,510.6823632427013,1,0
paid_search,19,17,0,4067.049732449373,89475.09411388621,510.7403370276755,1,0
paid_search,19,18,0,2916.422757271325,64161.30065996915,481.304540203095,0,0
paid_search,19,19,0,3518.3314707561544,77403.2923566354,525.2265933615206,0,0
paid_search,20,0,0,2350.5282027664043,51711.6204608609,501.29873318711327,0,1
paid_search,20,1,0,2000.3631892879484,44007.990164334864,536.2639615284346,0,1
paid_search,20,2,0,1959.2363672654794,43103.20007984055,577.6217149524499,0,1
paid_search,20,3,0,2062.500728156489,45375.01601944276,599.592329095618,0,1
paid_search,20,4,0,2530.2824003807395,55666.21280837627,674.6730840418358,0,1
paid_search,20,5,0,2249.8108495023566,49495.838689051845,692.454316653665,0,1
paid_search,20,6,0,1905.439012063868,41919.658265405094,704.7040048676546,1,0
paid_search,20,7,0,1785.9530844695864,39290.9678583309,706.5397382339966,1,0
paid_search,20,8,0,2147.7910218417096,47251.402480517616,722.3247014723058,1,0
paid_search,20,9,0,2154.279666652797,47394.15266636154,773.5589089565794,1,0
paid_search,20,10,0,1978.1388104878054,43519.05383073172,710.2205697326207,1,0
paid_search,20,11,0,2189.3517763918794,48165.73908062135,698.0826155713331,1,0
paid_search,20,12,0,2303.778633541129,50683.12993790483,684.2484588559455,1,0
paid_search,20,13,0,2238.8529800768624,49254.765561690976,614.0371406654833,1,0
paid_search,20,14,0,2287.7152201707463,50329.734843756414,623.5955349674487,1,0
paid_search,20,15,0,2618.3284983957838,57603.226964707246,610.4284720699064,1,0
paid_search,20,16,0,2339.4017771379554,51466.839097035016,511.1400222860481,1,0
paid_search,20,17,0,1749.1386442803241,38481.05017416713,465.13020347676326,1,0
paid_search,20,18,0,1982.7875017803258,43621.32503916717,483.44891429682565,0,0
paid_search,20,19,0,2324.31042401211,51134.82932826642,517.9010948412409,0,0
paid_search,21,0,0,3678.900688576921,80935.81514869226,519.5535673686882,0,1
paid_search,21,1,0,3893.6053961873,85659.3187161206,570.8692834121348,0,1
paid_search,21,2,0,4209.4349429265485,92607.56874438407,623.1013067313548,0,1
paid_search,21,3,0,4028.9843544594273,88637.6557981074,627.0019874762862,0,1
paid_search,21,4,0,3826.6081453952556,84185.37919869562,657.705761994512,0,1
paid_search,21,5,0,3862.264558129315,84969.82027884493,714.9411584324971,0,1
paid_search,21,6,0,4296.284409122617,94518.25700069757,742.5647250656612,1,0
paid_search,21,7,0,3641.542546515819,80113.93602334803,764.2333991190558,1,0
paid_search,21,8,0,3691.531384490458,81213.69045879008,752.2892540268672,1,0
paid_search,21,9,0,4964.533032167712,109219.72670768967,781.758248158626,1,0
paid_search,21,10,0,3943.436216860765,86755.59677093683,739.6389927148907,1,0
paid_search,21,11,0,4191.623761633741,92215.7227559423,730.404229741076,1,0
paid_search,21,12,0,3729.985955123759,82059.6910127227,656.6998661601779,1,0
paid_search,21,13,0,3812.324516383404,83871.13936043489,636.6364473167073,1,0
paid_search,21,14,0,3694.9520758060576,81288.94566773326,623.37658274844,1,0
paid_search,21,15,0,3796.735334363129,83528.17735598884,571.5065728945926,1,0
paid_search,21,16,0,3734.6493717537987,82162.28617858357,546.4456612459613,1,0
paid_search,21,17,0,4394.873606299073,96687.2193385796,512.3584169084278,1,0
paid_search,21,18,0,3289.1261165098617,72360.77456321695,519.8463405928433,0,0
paid_search,21,19,0,4576.80132471197,100689.62914366333,532.3398231297472,0,0
paid_search,22,0,0,2292.572028898376,50436.58463576427,466.4766474132675,0,1
paid_search,22,1,0,3505.068950397784,77111.51690875125,568.6455438671444,0,1
paid_search,22,2,0,2778.112094907058,61118.46608795527,549.2165151197186,0,1
paid_search,22,3,0,3600.2584018810307,79205.68484138268,627.1227022036645,0,1
paid_search,22,4,0,2802.4903852548114,61654.78847560585,663.1916592557487,0,1
paid_search,22,5,0,3979.2076160853435,87542.56755387755,717.1516938592001,0,1
paid_search,22,6,0,3393.3481231771384,74653.65870989705,716.4636950907118,1,0
paid_search,22,7,0,3422.6870801054206,75299.11576231926,736.8556186911537,1,0
paid_search,22,8,0,3944.1216074982954,86770.6753649625,771.5861311748178,1,0
paid_search,22,9,0,3389.4691021047765,74568.32024630508,743.4978420794052,1,0
paid_search,22,10,0,4090.4229053702597,89989.30391814571,724.7609404131441,1,0
paid_search,22,11,0,3141.8372277071903,69120.41900955819,705.45465910395,1,0
paid_search,22,12,0,3858.875374021134,84895.25822846495,663.1937783713528,1,0
paid_search,22,13,0,4031.959868112234,88703.11709846914,625.6408006954613,1,0
paid_search,22,14,0,3121.286496380893,68668.30292037965,554.9844605658506,1,0
paid_search,22,15,0,3132.9662749163776,68925.2580481603,545.6499471354518,1,0
paid_search,22,16,0,3407.7283759461675,74970.02427081569,511.28903964640904,1,0
paid_search,22,17,0,3287.558753849044,72326.29258467897,488.7509664954616,1,0
paid_search,22,18,0,3162.404789238861,69572.90536325495,481.1136493319266,0,0
paid_search,22,19,0,3643.9331033179774,80166.5282729955,529.715125608175,0,0
paid_search,23,0,0,2455.853831245596,54028.78428740312,427.74622636328894,0,1
paid_search,23,1,0,2850.376985303681,62708.29367668099,507.9324842047379,0,1
paid_search,23,2,0,2355.663647118076,51824.60023659767,529.8233450410094,0,1
paid_search,23,3,0,2890.2051158456643,63584.512548604616,610.7726049270035,0,1
paid_search,23,4,0,2945.3457614293175,64797.60675144498,643.8133707948251,0,1
paid_search,23,5,0,3141.406182357935,69110.93601187457,682.1794776925719,0,1
paid_search,23,6,0,3161.190170884316,69546.18375945496,709.3260574958948,1,0
paid_search,23,7,0,3217.353550457253,70781.77811005956,724.9587796591666,1,0
paid_search,23,8,0,2720.2689054341135,59845.9159195505,731.6004197240762,1,0
paid_search,23,9,0,3142.7630895279144,69140.78796961412,732.1719572362085,1,0
paid_search,23,10,0,2748.766277561042,60472.85810634292,693.9018084577532,1,0
paid_search,23,11,0,3157.7258344844568,69469.96835865805,658.0316809725929,1,0
paid_search,23,12,0,2658.8899220986646,58495.57828617062,610.4217938968268,1,0
paid_search,23,13,0,2476.3388044947865,54479.45369888531,563.170878671844,1,0
paid_search,23,14,0,2184.922563490647,48068.296396794234,505.2862134478845,1,0
paid_search,23,15,0,2574.569024938688,56640.51854865114,509.50782041373736,1,0
paid_search,23,16,0,2142.590396582209,47136.9887248086,449.7674789039207,1,0
paid_search,23,17,0,2298.460514668728,50566.13132271202,445.1975609030402,1,0
paid_search,23,18,0,3062.698787472956,67379.37332440504,454.02913058015804,0,0
paid_search,23,19,0,2682.1321446495476,59006.90718229005,478.3461348597589,0,0
paid_search,24,0,0,3107.3543808831932,68361.79637943025,485.29444357032423,0,1
paid_search,24,1,0,3003.575882919245,66078.6694242234,512.2709158479995,0,1
paid_search,24,2,0,4112.262934015649,90469.78454834428,586.3413658086306,0,1
paid_search,24,3,0,3679.587534334556,80950.92575536024,619.9677650224547,0,1
paid_search,24,4,0,3934.67687923433,86562.89134315526,679.7478011542946,0,1
paid_search,24,5,0,3973.5605560964937,87418.33223412286,698.592503387413,0,1
paid_search,24,6,0,3829.258314995132,84243.68292989291,718.3892374535818,1,0
paid_search,24,7,0,4124.7937824614755,90745.46321415246,736.3343599079702,1,0
paid_search,24,8,0,4152.637233779217,91358.01914314278,735.3518535853092,1,0
paid_search,24,9,0,3832.6363936958737,84318.00066130923,744.2523908021983,1,0
paid_search,24,10,0,3435.156415910472,75573.44115003038,719.3832236556236,1,0
paid_search,24,11,0,3677.3218474787745,80901.08064453304,673.9959219729427,1,0
paid_search,24,12,0,3969.694296523756,87333.27452352263,666.8080150427619,1,0
paid_search,24,13,0,2911.0484701971695,64043.066344337734,587.5281115174516,1,0
paid_search,24,14,0,3793.4466631178007,83455.82658859162,584.0691852935138,1,0
paid_search,24,15,0,4164.940319526616,91628.68702958555,524.2986001913962,1,0
paid_search,24,16,0,3584.0082165778454,78848.1807647126,513.2514928397145,1,0
paid_search,24,17,0,3318.6691521683747,73010.72134770424,492.97807945825866,1,0
paid_search,24,18,0,2995.89294787183,65909.64485318026,469.3575072456592,0,0
paid_search,24,19,0,3269.8147988058718,71935.92557372918,462.23333020935945,0,0
paid_search,25,0,0,3506.731428563452,77148.09142839594,516.8787240119245,0,1
paid_search,25,1,0,2747.255321029874,60439.61706265722,519.3620207318663,0,1
paid_search,25,2,0,2881.6610293756457,63396.542646264206,563.4787224764166,0,1
paid_search,25,3,0,3153.606327753057,69379.33921056725,600.622295596977,0,1
paid_search,25,4,0,2485.783637776252,54687.24003107754,622.6922865223358,0,1
paid_search,25,5,0,2788.7065347839234,61351.543765246315,655.3222616545204,0,1
paid_search,25,6,0,2955.8974257923123,65029.74336743087,729.4262560679975,1,0
paid_search,25,7,0,4744.76311302206,104384.78848648531,742.3396673596495,1,0
paid_search,25,8,0,3446.811717704346,75829.85778949561,768.2416622484809,1,0
paid_search,25,9,0,3152.7333815815773,69360.1343947947,729.4137399058653,1,0
paid_search,25,10,0,3039.372439542135,66866.19366992697,705.6138433290047,1,0
paid_search,25,11,0,2918.475686124555,64206.46509474021,667.1736934293714,1,0
paid_search,25,12,0,3268.624839036353,71909.74645879977,656.1402844844705,1,0
paid_search,25,13,0,3284.7383792268406,72264.2443429905,645.9472243504257,1,0
paid_search,25,14,0,2864.545521656429,63020.00147644144,538.0692065633527,1,0
paid_search,25,15,0,2960.378281643613,65128.32219615948,530.8010480348097,1,0
paid_search,25,16,0,3097.3872443096584,68142.51937481249,516.4133378292447,1,0
paid_search,25,17,0,2349.1468316394835,51681.230296068636,458.03564294585107,1,0
paid_search,25,18,0,2589.1737723779875,56961.82299231572,456.1819816207539,0,0
paid_search,25,19,0,2519.693058458964,55433.247286097205,489.4475259275308,0,0
paid_search,26,0,1,2093.171143528647,46049.76515763024,522.157451027593,0,1
paid_search,26,1,1,2967.001448521995,65274.031867483885,573.8820820991559,0,1
paid_search,26,2,1,2651.3293663420623,58329.24605952537,593.4071676430967,0,1
paid_search,26,3,1,2538.9555600911303,55857.02232200487,636.8469704464051,0,1
paid_search,26,4,1,3237.407261704531,71222.95975749967,735.1333565907532,0,1
paid_search,26,5,1,2918.0752160877073,64197.65475392956,747.5815261774914,0,1
paid_search,26,6,1,4872.295756886379,107190.50665150036,819.4605089242422,1,0
paid_search,26,7,1,4857.807480348007,106871.76456765615,845.8504706812812,1,0
paid_search,26,8,1,4954.8632953780125,109006.99249831628,848.3613605237576,1,0
paid_search,26,9,1,4763.24082843716,104791.29822561753,863.9034689238649,1,0
paid_search,26,10,1,4922.180227622642,108287.96500769812,828.6550811388785,1,0
paid_search,26,11,1,5235.104553248079,115172.30017145774,794.7461005203728,1,0
paid_search,26,12,1,4917.813749059283,108191.90247930422,746.7112504989776,1,0
paid_search,26,13,1,4474.466023596789,98438.25251912934,722.4257018202682,1,0
paid_search,26,14,1,4838.728203331665,106452.02047329662,680.6115476030484,1,0
paid_search,26,15,1,4826.236989893457,106177.21377765606,648.296804589183,1,0
paid_search,26,16,1,4854.815658625183,106805.94448975402,619.5334130370281,1,0
paid_search,26,17,1,4160.085700789453,91521.88541736796,618.0275516243383,1,0
paid_search,26,18,1,2581.0746320347025,56783.641904763455,555.4757254416667,0,0
paid_search,26,19,1,3339.646360727944,73472.21993601476,575.905431159426,0,0
paid_search,27,0,1,3996.0676060884657,87913.48733394625,446.2026502799371,0,1
paid_search,27,1,1,4964.908647477555,109227.99024450622,526.2169307944021,0,1
paid_search,27,2,1,3613.5279367545863,79497.6146086009,521.8377857866385,0,1
paid_search,27,3,1,4396.131421923773,96714.891282323,571.7416424745522,0,1
paid_search,27,4,1,5458.688982936,120091.15762459199,619.0146012424884,0,1
paid_search,27,5,1,3978.828466747467,87534.22626844427,642.2588204005332,0,1
paid_search,27,6,1,6954.377342178396,152996.30152792472,730.3679906100107,1,0
paid_search,27,7,1,6648.725895758407,146271.96970668496,720.62406219416,1,0
paid_search,27,8,1,7067.556648636999,155486.24627001397,721.1565689837465,1,0
paid_search,27,9,1,7090.302603116595,155986.6572685651,737.2607737730116,1,0
paid_search,27,10,1,7463.1921905910685,164190.2281930035,754.9521571245076,1,0
paid_search,27,11,1,7555.461203467575,166220.14647628664,654.4442783898585,1,0
paid_search,27,12,1,7219.887124584409,158837.516740857,663.1984376732152,1,0
paid_search,27,13,1,6434.65771661537,141562.46976553815,601.2148445623077,1,0
paid_search,27,14,1,7132.092299150624,156906.03058131374,561.0333643154885,1,0
paid_search,27,15,1,7216.124970629639,158754.74935385206,533.5892916185871,1,0
paid_search,27,16,1,6470.175817165585,142343.86797764286,528.2029848612482,1,0
paid_search,27,17,1,6627.748588703546,145810.46895147802,475.90313032049045,1,0
paid_search,27,18,1,3365.282281638238,74036.21019604124,438.479182673976,0,0
paid_search,27,19,1,3838.345593103992,84443.60304828783,456.3069696151773,0,0
paid_search,28,0,0,3479.8910381642727,76557.602839614,553.8078730513901,0,1
paid_search,28,1,0,3303.9932276328677,72687.85100792309,606.9223766826902,0,1
paid_search,28,2,0,3035.3133443668285,66776.89357607023,611.1938522174769,0,1
paid_search,28,3,0,3786.800508432464,83309.61118551421,684.9639627202681,0,1
paid_search,28,4,0,2896.3940887278127,63720.66995201188,694.1467467887705,0,1
paid_search,28,5,0,3297.614529384722,72547.51964646389,727.5151400698447,0,1
paid_search,28,6,0,3679.6160656055013,80951.55344332103,811.6673530142458,1,0
paid_search,28,7,0,3242.2194561052384,71328.82803431524,788.7976173421332,1,0
paid_search,28,8,0,4424.8749575204465,97347.24906544983,822.1380704516536,1,0
paid_search,28,9,0,3496.5495083221326,76924.08918308692,821.4717839825701,1,0
paid_search,28,10,0,3739.632764883949,82271.92082744688,786.0381767911107,1,0
paid_search,28,11,0,3305.4971846723565,72720.93806279184,734.5656608790473,1,0
paid_search,28,12,0,3932.663947968844,86518.60685531456,725.9029684426963,1,0
paid_search,28,13,0,3853.0418869371115,84766.92151261645,707.0024722213632,1,0
paid_search,28,14,0,3954.3523792495557,86995.75234349023,648.9564118106354,1,0
paid_search,28,15,0,3569.836307901998,78536.39877384396,605.4100352132501,1,0
paid_search,28,16,0,2736.383866528359,60200.44506362389,563.4198724873575,1,0
paid_search,28,17,0,3516.585901680413,77364.88983696909,587.1959212819908,1,0
paid_search,28,18,0,2493.2252201651995,54850.95484363439,522.6453387623349,0,0
paid_search,28,19,0,3260.651765592225,71734.33884302895,552.2631946695237,0,0
paid_search,29,0,1,3513.5743136617416,77298.63490055832,532.3135935210222,0,1
paid_search,29,1,1,3059.692846262826,67313.24261778218,561.2848502459633,0,1
paid_search,29,2,1,2801.5952060834843,61635.09453383665,609.4512338566068,0,1
