channel,cell,level_mult,market,week,treated,spend,impressions,conversions,campaign_window,pre_period
paid_social,5,3.5,200,7,1,9424.61173349815,282738.3520049445,154.68999138933535,1,0
paid_social,5,3.5,200,8,1,9737.746577835747,292132.3973350724,199.24307290750872,1,0
paid_social,5,3.5,200,9,1,9195.586089463493,275867.5826839048,178.22239438359213,1,0
paid_social,5,3.5,200,10,1,9457.369677003124,283721.0903100937,158.4603648028367,1,0
paid_social,5,3.5,200,11,1,9767.061067480967,293011.832024429,164.16893078617815,1,0
paid_social,5,3.5,200,12,1,9355.707735585958,280671.23206757876,163.34077146400656,1,0
paid_social,5,3.5,200,13,1,9680.842093899826,290425.2628169948,179.30926701291204,1,0
paid_social,5,3.5,200,14,1,9869.174146751679,296075.2244025504,144.75261002025402,1,0
paid_social,5,3.5,200,15,1,9592.51875767005,287775.5627301015,150.01874977444567,1,0
paid_social,5,3.5,200,16,1,10043.611493898752,301308.34481696255,127.79015816482564,1,0
paid_social,5,3.5,200,17,1,9598.899199103034,287966.97597309103,152.2913596430062,1,0
paid_social,5,3.5,200,18,1,2466.3074055426187,73989.22216627856,139.40251652986242,0,0
paid_social,5,3.5,200,19,1,2207.7922118305387,66233.76635491617,151.1299605010206,0,0
paid_social,5,3.5,201,0,1,1587.729840668943,47631.89522006829,81.71529839823249,0,1
paid_social,5,3.5,201,1,1,2197.856264583921,65935.68793751764,99.72590964610782,0,1
paid_social,5,3.5,201,2,1,1821.052375841161,54631.571275234826,116.00153393122557,0,1
paid_social,5,3.5,201,3,1,1839.27958857526,55178.3876572578,112.51735673055258,0,1
paid_social,5,3.5,201,4,1,1950.8609109086603,58525.82732725981,131.19304640445384,0,1
paid_social,5,3.5,201,5,1,1391.8985515644697,41756.95654693409,122.4996722730211,0,1
paid_social,5,3.5,201,6,1,7459.550819678272,223786.52459034816,152.22188026299096,1,0
paid_social,5,3.5,201,7,1,7739.789200035022,232193.67600105066,143.71170643469338,1,0
paid_social,5,3.5,201,8,1,7451.54060618059,223546.2181854177,157.64566159542161,1,0
paid_social,5,3.5,201,9,1,7817.203563616751,234516.10690850252,152.96751229516124,1,0
paid_social,5,3.5,201,10,1,7720.071733622155,231602.15200866465,137.7161385665767,1,0
paid_social,5,3.5,201,11,1,7477.359105777437,224320.77317332313,139.88155641386075,1,0
paid_social,5,3.5,201,12,1,7473.270609375227,224198.11828125681,139.18700762482905,1,0
paid_social,5,3.5,201,13,1,7376.934801648708,221308.04404946126,118.74074611360444,1,0
paid_social,5,3.5,201,14,1,7645.037042592872,229351.11127778617,137.86882429136554,1,0
paid_social,5,3.5,201,15,1,7566.7254957498835,227001.7648724965,126.01049629636265,1,0
paid_social,5,3.5,201,16,1,7304.9383548815795,219148.15064644738,114.87816123840979,1,0
paid_social,5,3.5,201,17,1,7610.87208275188,228326.1624825564,123.0643235929093,1,0
paid_social,5,3.5,201,18,1,1768.0330367852941,53040.99110355882,89.64435703188411,0,0
paid_social,5,3.5,201,19,1,1366.323294891418,40989.69884674254,97.44422370572876,0,0
paid_social,5,3.5,202,0,1,1973.6762240884168,59210.286722652505,120.49854949243148,0,1
paid_social,5,3.5,202,1,1,2201.191516552512,66035.74549657536,131.97332522100456,0,1
paid_social,5,3.5,202,2,1,1675.8683203272092,50276.04960981628,126.31566352080601,0,1
paid_social,5,3.5,202,3,1,2222.625737021337,66678.77211064011,132.50674799668593,0,1
paid_social,5,3.5,202,4,1,1881.5981306178169,56447.9439185345,139.22306239647253,0,1
paid_social,5,3.5,202,5,1,2661.9337400636227,79858.01220190868,163.8457215453178,0,1
paid_social,5,3.5,202,6,1,9517.549093483143,285526.4728044943,178.83898192263067,1,0
paid_social,5,3.5,202,7,1,9403.414244886919,282102.42734660755,202.93130521798335,1,0
paid_social,5,3.5,202,8,1,9419.020004909178,282570.60014727537,180.96159263728657,1,0
paid_social,5,3.5,202,9,1,9576.85900251515,287305.7700754545,172.60489691929752,1,0
paid_social,5,3.5,202,10,1,9512.15813595322,285364.7440785966,160.4663181658979,1,0
paid_social,5,3.5,202,11,1,9641.43000752527,289242.9002257581,156.93996298925464,1,0
paid_social,5,3.5,202,12,1,9933.771920144376,298013.15760433127,157.15371168136716,1,0
paid_social,5,3.5,202,13,1,9140.519185173838,274215.5755552151,162.9569303311167,1,0
paid_social,5,3.5,202,14,1,9623.969820694989,288719.09462084965,151.5078949663068,1,0
paid_social,5,3.5,202,15,1,8994.17787618976,269825.3362856928,155.2727904196827,1,0
paid_social,5,3.5,202,16,1,9270.585895359498,278117.57686078496,142.20462686830786,1,0
paid_social,5,3.5,202,17,1,8985.732179220924,269571.96537662775,135.32898355633202,1,0
paid_social,5,3.5,202,18,1,2009.7387477259174,60292.16243177752,119.72844677423294,0,0
paid_social,5,3.5,202,19,1,2094.6212503012225,62838.63750903667,116.02662437623927,0,0
paid_social,5,3.5,203,0,1,2588.8741152776215,77666.22345832865,116.42063065624724,0,1
paid_social,5,3.5,203,1,1,1953.0299774245,58590.899322735,150.10486348244135,0,1
paid_social,5,3.5,203,2,1,2302.784841944424,69083.54525833271,142.13371220787886,0,1
paid_social,5,3.5,203,3,1,2039.1768329277447,61175.30498783234,137.6062213477241,0,1
paid_social,5,3.5,203,4,1,2804.24935575797,84127.4806727391,185.3040320359131,0,1
paid_social,5,3.5,203,5,1,1892.6437416034742,56779.31224810422,183.40848173900895,0,1
paid_social,5,3.5,203,6,1,9495.35469543383,284860.6408630149,179.96968417924995,1,0
paid_social,5,3.5,203,7,1,9391.30137004665,281739.0411013995,181.54204912069093,1,0
paid_social,5,3.5,203,8,1,9276.45513226189,278293.6539678567,208.25300778360355,1,0
paid_social,5,3.5,203,9,1,9417.89423479974,282536.8270439922,203.34076553343073,1,0
paid_social,5,3.5,203,10,1,9686.797613364512,290603.9284009354,202.8828759574217,1,0
paid_social,5,3.5,203,11,1,9459.796149708993,283793.88449126977,158.50309184142392,1,0
paid_social,5,3.5,203,12,1,9377.043523258375,281311.30569775123,164.43695999165845,1,0
paid_social,5,3.5,203,13,1,9382.134345024491,281464.0303507347,173.38743094105723,1,0
paid_social,5,3.5,203,14,1,9292.877497363876,278786.3249209163,156.95466834898065,1,0
paid_social,5,3.5,203,15,1,9270.415548368426,278112.4664510528,128.18257961895566,1,0
paid_social,5,3.5,203,16,1,8898.098454764655,266942.9536429396,159.41110022818827,1,0
paid_social,5,3.5,203,17,1,8982.539326227374,269476.1797868212,148.66819525073808,1,0
paid_social,5,3.5,203,18,1,1799.669548037314,53990.08644111942,134.0518965067564,0,0
paid_social,5,3.5,203,19,1,2001.6236060641936,60048.70818192581,129.22393439739977,0,0
paid_social,5,3.5,204,0,1,1723.9314342231098,51717.9430266933,144.31252615000025,0,1
paid_social,5,3.5,204,1,1,1450.050039788447,43501.501193653414,132.83319520167694,0,1
paid_social,5,3.5,204,2,1,1902.537144005669,57076.11432017007,125.7907372501608,0,1
paid_social,5,3.5,204,3,1,1852.6752179231214,55580.25653769364,174.30513347753106,0,1
paid_social,5,3.5,204,4,1,1838.366212253403,55150.98636760209,139.8354588787073,0,1
paid_social,5,3.5,204,5,1,2188.9560204677273,65668.68061403182,146.78200296629186,0,1
paid_social,5,3.5,204,6,1,8326.498630952414,249794.95892857242,177.95490639050675,1,0
paid_social,5,3.5,204,7,1,8459.726874575987,253791.8062372796,172.22710071751396,1,0
paid_social,5,3.5,204,8,1,8406.083065718827,252182.49197156483,186.99888351474826,1,0
paid_social,5,3.5,204,9,1,8134.104158870254,244023.12476610762,169.37703909591914,1,0
paid_social,5,3.5,204,10,1,8454.768141115861,253643.04423347584,181.3567882185969,1,0
paid_social,5,3.5,204,11,1,8330.224442681889,249906.73328045668,161.25040534647502,1,0
paid_social,5,3.5,204,12,1,8259.404143289314,247782.1242986794,178.11996504922115,1,0
paid_social,5,3.5,204,13,1,8006.821201353868,240204.63604061602,133.33550524866163,1,0
paid_social,5,3.5,204,14,1,7962.241163594237,238867.2349078271,136.32782935509147,1,0
paid_social,5,3.5,204,15,1,8178.96993922565,245369.0981767695,140.59349280410987,1,0
paid_social,5,3.5,204,16,1,8260.17302110503,247805.19063315092,134.1968891159068,1,0
paid_social,5,3.5,204,17,1,8298.367602196791,248951.02806590375,117.07226775128487,1,0
paid_social,5,3.5,204,18,1,1970.3230931903754,59109.692795711264,113.18879974610314,0,0
paid_social,5,3.5,204,19,1,1887.219866522605,56616.595995678144,113.84993471465594,0,0
paid_social,5,3.5,205,0,1,1874.5262433861346,56235.78730158404,95.7450110542036,0,1
paid_social,5,3.5,205,1,1,1896.498533447758,56894.956003432744,112.60632740079407,0,1
paid_social,5,3.5,205,2,1,2283.583182850051,68507.49548550152,121.10636275049778,0,1
paid_social,5,3.5,205,3,1,1874.6341776405304,56239.02532921591,96.8317166188671,0,1
paid_social,5,3.5,205,4,1,2231.747388965057,66952.4216689517,127.0569336375844,0,1
paid_social,5,3.5,205,5,1,2249.797489712415,67493.92469137245,124.24884608377094,0,1
paid_social,5,3.5,205,6,1,9362.084554936717,280862.5366481015,151.65437912515597,1,0
paid_social,5,3.5,205,7,1,9447.392479616818,283421.7743885045,136.62472422270997,1,0
paid_social,5,3.5,205,8,1,9560.487606326546,286814.62818979635,139.3338373308775,1,0
paid_social,5,3.5,205,9,1,8986.516329910955,269595.48989732866,152.20498093325705,1,0
paid_social,5,3.5,205,10,1,9131.239571329908,273937.18713989726,134.26512909597434,1,0
paid_social,5,3.5,205,11,1,9715.553879609033,291466.616388271,142.02438605412488,1,0
paid_social,5,3.5,205,12,1,9497.497669077844,284924.9300723353,131.47920251050152,1,0
paid_social,5,3.5,205,13,1,9041.55758107255,271246.72743217647,136.68723743414316,1,0
paid_social,5,3.5,205,14,1,9180.15280078588,275404.5840235764,111.22429279819204,1,0
paid_social,5,3.5,205,15,1,9334.002881788949,280020.0864536685,104.35093548037612,1,0
paid_social,5,3.5,205,16,1,9285.77163641047,278573.1490923141,91.36273753092456,1,0
paid_social,5,3.5,205,17,1,9158.716498060548,274761.49494181643,98.8876160351409,1,0
paid_social,5,3.5,205,18,1,1555.2937752655748,46658.813257967246,121.30149844932848,0,0
paid_social,5,3.5,205,19,1,2133.581671544269,64007.45014632807,104.03632235687434,0,0
paid_social,5,3.5,206,0,1,2128.737537463737,63862.12612391212,105.60465397717388,0,1
paid_social,5,3.5,206,1,1,2488.0369909465344,74641.10972839603,116.97466106232844,0,1
paid_social,5,3.5,206,2,1,2397.663935655982,71929.91806967946,112.27470328444493,0,1
paid_social,5,3.5,206,3,1,2198.5876556531325,65957.62966959398,124.85924473728801,0,1
paid_social,5,3.5,206,4,1,2062.8665285212746,61885.99585563824,123.8181891284862,0,1
paid_social,5,3.5,206,5,1,2039.6795540346536,61190.38662103961,124.52848089621156,0,1
paid_social,5,3.5,206,6,1,9188.350797917485,275650.52393752453,146.5486794806991,1,0
paid_social,5,3.5,206,7,1,9634.216530282185,289026.4959084655,149.98473609661409,1,0
paid_social,5,3.5,206,8,1,9253.519172421145,277605.5751726344,144.64883330289112,1,0
paid_social,5,3.5,206,9,1,9024.40282127387,270732.0846382161,150.02829563528968,1,0
paid_social,5,3.5,206,10,1,9605.45133027092,288163.5399081276,132.63216874393825,1,0
paid_social,5,3.5,206,11,1,9637.61713589951,289128.5140769853,151.722841495698,1,0
paid_social,5,3.5,206,12,1,9264.991464422937,277949.74393268814,129.7715500577124,1,0
paid_social,5,3.5,206,13,1,9152.59051769178,274577.7155307534,121.073983787169,1,0
paid_social,5,3.5,206,14,1,9441.314419158212,283239.4325747464,129.7429746717349,1,0
paid_social,5,3.5,206,15,1,9361.306794311975,280839.20382935926,106.36363755315692,1,0
paid_social,5,3.5,206,16,1,9096.20519487876,272886.15584636276,102.0128080138317,1,0
paid_social,5,3.5,206,17,1,8730.07622354347,261902.28670630412,111.79547716520655,1,0
paid_social,5,3.5,206,18,1,2193.9351150124407,65818.05345037322,111.42292063355261,0,0
paid_social,5,3.5,206,19,1,1985.7719110275905,59573.157330827715,103.58511518016395,0,0
paid_social,5,3.5,207,0,1,2029.4264844131355,60882.794532394066,118.83921509645413,0,1
paid_social,5,3.5,207,1,1,1882.4447920571804,56473.34376171541,105.88623262706857,0,1
paid_social,5,3.5,207,2,1,1998.127542910057,59943.82628730171,105.21967728721728,0,1
paid_social,5,3.5,207,3,1,1851.3394086390474,55540.18225917142,138.08716423704968,0,1
paid_social,5,3.5,207,4,1,1923.0921683255692,57692.76504976708,156.4982455349159,0,1
paid_social,5,3.5,207,5,1,2019.609652962793,60588.28958888379,131.9486050042501,0,1
paid_social,5,3.5,207,6,1,7993.3188697960995,239799.56609388298,178.24677504225147,1,0
paid_social,5,3.5,207,7,1,8736.825642333679,262104.76927001035,149.3542671439943,1,0
paid_social,5,3.5,207,8,1,8045.872337814409,241376.17013443226,170.5311137377267,1,0
paid_social,5,3.5,207,9,1,7753.559997983811,232606.7999395143,138.2878854037517,1,0
paid_social,5,3.5,207,10,1,8089.085614723029,242672.56844169088,145.97637177805612,1,0
paid_social,5,3.5,207,11,1,8044.022293208644,241320.66879625933,184.28158755682213,1,0
paid_social,5,3.5,207,12,1,8098.633284445139,242958.99853335417,141.31030134219876,1,0
paid_social,5,3.5,207,13,1,8551.846421993512,256555.39265980537,149.1422406255902,1,0
paid_social,5,3.5,207,14,1,7948.3177678253605,238449.53303476083,163.27128290295153,1,0
paid_social,5,3.5,207,15,1,8386.089771046993,251582.69313140976,142.3998021112024,1,0
paid_social,5,3.5,207,16,1,8179.245405188053,245377.3621556416,141.31829767544008,1,0
paid_social,5,3.5,207,17,1,8435.64338275369,253069.3014826107,125.33273228683224,1,0
paid_social,5,3.5,207,18,1,1655.5969636066484,49667.90890819945,98.65803680908043,0,0
paid_social,5,3.5,207,19,1,1499.5923951994366,44987.7718559831,142.0866402411735,0,0
paid_social,5,3.5,208,0,1,2342.206662305088,70266.19986915264,127.9464636601724,0,1
paid_social,5,3.5,208,1,1,2143.231246304218,64296.93738912654,100.96589396537588,0,1
paid_social,5,3.5,208,2,1,2508.259365677253,75247.78097031759,125.3770338655553,0,1
paid_social,5,3.5,208,3,1,2602.5409201073803,78076.22760322141,128.10212783636996,0,1
paid_social,5,3.5,208,4,1,2393.455060318927,71803.6518095678,123.47500059781575,0,1
paid_social,5,3.5,208,5,1,2635.618206374207,79068.54619122621,152.92050715799155,0,1
paid_social,5,3.5,208,6,1,10035.272520773078,301058.17562319234,163.426579632976,1,0
paid_social,5,3.5,208,7,1,9909.428857847694,297282.8657354308,172.39876836721626,1,0
paid_social,5,3.5,208,8,1,10303.405538502187,309102.16615506564,186.5867644972797,1,0
paid_social,5,3.5,208,9,1,10555.920642620295,316677.6192786088,147.4297208349527,1,0
paid_social,5,3.5,208,10,1,10236.676670882118,307100.3001264635,175.48374551262165,1,0
paid_social,5,3.5,208,11,1,10435.36174449076,313060.85233472276,162.7030263986413,1,0
paid_social,5,3.5,208,12,1,10787.547911812551,323626.43735437654,165.43617067230505,1,0
paid_social,5,3.5,208,13,1,10097.02314397359,302910.69431920775,159.76869932030064,1,0
paid_social,5,3.5,208,14,1,10225.276593235923,306758.2977970777,139.84725911998277,1,0
paid_social,5,3.5,208,15,1,10438.873657924658,313166.20973773976,107.24467210234624,1,0
paid_social,5,3.5,208,16,1,9753.046501305065,292591.39503915195,142.1719261082282,1,0
paid_social,5,3.5,208,17,1,10395.131279543304,311853.9383862991,138.7087171327721,1,0
paid_social,5,3.5,208,18,1,2373.894686802604,71216.84060407813,131.12476371425933,0,0
paid_social,5,3.5,208,19,1,2414.807121161719,72444.21363485156,110.80618134922774,0,0
paid_social,5,3.5,209,0,1,1733.6734802937494,52010.20440881248,94.17753130622313,0,1
paid_social,5,3.5,209,1,1,2298.8441332129214,68965.32399638764,107.94043680298188,0,1
paid_social,5,3.5,209,2,1,2177.9490073588963,65338.47022076689,128.50475519322052,0,1
paid_social,5,3.5,209,3,1,2277.995647096211,68339.86941288633,132.2347075485898,0,1
paid_social,5,3.5,209,4,1,1824.3918904615466,54731.7567138464,117.09713067859985,0,1
paid_social,5,3.5,209,5,1,2372.418062482512,71172.54187447537,130.4529807436953,0,1
paid_social,5,3.5,209,6,1,9560.795209306241,286823.85627918725,150.08503077671327,1,0
paid_social,5,3.5,209,7,1,9459.428074767762,283782.8422430329,137.54573937016934,1,0
paid_social,5,3.5,209,8,1,9525.46793417227,285764.03802516806,165.55794962585287,1,0
paid_social,5,3.5,209,9,1,9722.46659382716,291673.9978148148,148.63430206792256,1,0
paid_social,5,3.5,209,10,1,10038.520179775505,301155.60539326514,142.72072260997626,1,0
paid_social,5,3.5,209,11,1,9946.333078031998,298389.9923409599,169.39701540205922,1,0
paid_social,5,3.5,209,12,1,9907.692246632821,297230.76739898464,127.0070333403683,1,0
paid_social,5,3.5,209,13,1,9766.578525173989,292997.35575521964,119.59437243382641,1,0
paid_social,5,3.5,209,14,1,9931.545674719593,297946.3702415878,131.11801061018946,1,0
paid_social,5,3.5,209,15,1,9328.898988288562,279866.96964865684,126.43589668699806,1,0
paid_social,5,3.5,209,16,1,9291.98772776275,278759.6318328825,105.97501939792899,1,0
paid_social,5,3.5,209,17,1,9940.903743069279,298227.1122920784,105.30121599081512,1,0
paid_social,5,3.5,209,18,1,1930.2391644097886,57907.17493229366,90.04889524237763,0,0
paid_social,5,3.5,209,19,1,1948.9067317987567,58467.2019539627,84.39085439179108,0,0
paid_social,5,3.5,210,0,1,2156.877237104373,64706.31711313119,133.8014875747473,0,1
paid_social,5,3.5,210,1,1,1657.0792650502626,49712.37795150788,131.1710806825988,0,1
paid_social,5,3.5,210,2,1,1812.766509713253,54382.995291397594,115.80068514960865,0,1
paid_social,5,3.5,210,3,1,1922.271415037718,57668.14245113154,117.94046620783537,0,1
paid_social,5,3.5,210,4,1,2191.3086202343084,65739.25860702925,143.35123497997532,0,1
paid_social,5,3.5,210,5,1,2372.269552617564,71168.08657852691,151.06620457794122,0,1
paid_social,5,3.5,210,6,1,8402.698686892336,252080.96060677007,161.35783659754338,1,0
paid_social,5,3.5,210,7,1,8686.037297280394,260581.1189184118,178.26081690626083,1,0
paid_social,5,3.5,210,8,1,8773.613289015933,263208.398670478,147.76417597358272,1,0
paid_social,5,3.5,210,9,1,8719.162217554442,261574.86652663327,184.23534817975138,1,0
paid_social,5,3.5,210,10,1,8561.085486448512,256832.56459345538,145.36234949598995,1,0
paid_social,5,3.5,210,11,1,8360.34266150019,250810.27984500572,172.95124190842006,1,0
paid_social,5,3.5,210,12,1,8150.102725127319,244503.08175381957,147.36605829884618,1,0
paid_social,5,3.5,210,13,1,8209.581025937989,246287.43077813968,124.35976195213857,1,0
paid_social,5,3.5,210,14,1,8119.344976759703,243580.3493027911,143.5982032214323,1,0
paid_social,5,3.5,210,15,1,8424.178355951008,252725.35067853023,115.93940742738687,1,0
paid_social,5,3.5,210,16,1,8612.14569353288,258364.37080598643,129.1191967561537,1,0
paid_social,5,3.5,210,17,1,7998.812626097004,239964.37878291012,104.85634028124204,1,0
paid_social,5,3.5,210,18,1,1542.8845064133125,46286.53519239937,109.14762718738135,0,0
paid_social,5,3.5,210,19,1,2127.748461940848,63832.45385822543,116.03992941950956,0,0
paid_social,5,3.5,211,0,1,1744.5657668700244,52336.97300610073,141.60500728628668,0,1
paid_social,5,3.5,211,1,1,1813.1740807065098,54395.22242119529,100.02346433826574,0,1
paid_social,5,3.5,211,2,1,1635.9735526795932,49079.2065803878,140.94483137921577,0,1
paid_social,5,3.5,211,3,1,2020.085880222561,60602.57640667683,139.86750883679989,0,1
paid_social,5,3.5,211,4,1,2138.6186830130378,64158.56049039113,149.09011881181897,0,1
paid_social,5,3.5,211,5,1,1926.447159792743,57793.414793782285,166.0783219076175,0,1
paid_social,5,3.5,211,6,1,8365.761525917987,250972.84577753962,175.9224445819816,1,0
paid_social,5,3.5,211,7,1,8025.044932792896,240751.3479837869,164.63512329001847,1,0
paid_social,5,3.5,211,8,1,8607.071737554983,258212.1521266495,193.2497554169319,1,0
paid_social,5,3.5,211,9,1,8510.928675416852,255327.86026250554,178.41521858112793,1,0
paid_social,5,3.5,211,10,1,8631.358019443884,258940.7405833165,185.50752110969552,1,0
paid_social,5,3.5,211,11,1,8277.961618946172,248338.84856838515,180.99389508400918,1,0
paid_social,5,3.5,211,12,1,8406.667580335195,252200.02741005586,160.00723217598565,1,0
paid_social,5,3.5,211,13,1,8220.659997863879,246619.79993591635,168.76575758876535,1,0
paid_social,5,3.5,211,14,1,8355.719570871357,250671.5871261407,164.645121771136,1,0
paid_social,5,3.5,211,15,1,8237.731661198068,247131.949835942,146.48734377145541,1,0
paid_social,5,3.5,211,16,1,8211.931870584958,246357.95611754875,125.1739510092337,1,0
paid_social,5,3.5,211,17,1,8289.613461184186,248688.4038355256,157.16856304519328,1,0
paid_social,5,3.5,211,18,1,1872.2448481789736,56167.34544536921,119.32225543037517,0,0
paid_social,5,3.5,211,19,1,1692.7605192701483,50782.81557810445,138.21492050601142,0,0
paid_social,5,3.5,212,0,1,1969.379946475133,59081.39839425399,120.69930279860367,0,1
paid_social,5,3.5,212,1,1,1758.3638551755832,52750.9156552675,118.81669344810635,0,1
paid_social,5,3.5,212,2,1,1764.79763439692,52943.9290319076,136.34969777734557,0,1
paid_social,5,3.5,212,3,1,1750.2271304007065,52506.81391202119,105.74810245359605,0,1
paid_social,5,3.5,212,4,1,1735.4424307767658,52063.272923302975,132.5143039350561,0,1
paid_social,5,3.5,212,5,1,1796.5958039398881,53897.87411819665,131.79230344580753,0,1
paid_social,5,3.5,212,6,1,7325.894562555029,219776.83687665086,163.38904224391322,1,0
paid_social,5,3.5,212,7,1,7396.336707751061,221890.10123253183,131.69911470575744,1,0
paid_social,5,3.5,212,8,1,7694.201951222949,230826.05853668848,140.58713209445068,1,0
paid_social,5,3.5,212,9,1,7367.037843696423,221011.13531089269,160.69548860019586,1,0
paid_social,5,3.5,212,10,1,7673.832623359014,230214.9787007704,157.27958363538957,1,0
paid_social,5,3.5,212,11,1,7199.880273738222,215996.40821214666,158.242888219091,1,0
paid_social,5,3.5,212,12,1,7175.98131235428,215279.4393706284,138.79142404037893,1,0
paid_social,5,3.5,212,13,1,7794.48984604963,233834.69538148888,124.45669320831904,1,0
paid_social,5,3.5,212,14,1,7379.044314432812,221371.32943298435,147.73621187228974,1,0
paid_social,5,3.5,212,15,1,7441.738499014758,223252.15497044276,121.82220790879448,1,0
paid_social,5,3.5,212,16,1,6959.4086654412995,208782.259963239,116.82868115000133,1,0
paid_social,5,3.5,212,17,1,7383.16183570052,221494.8550710156,119.85226479653315,1,0
paid_social,5,3.5,212,18,1,1496.7755100140835,44903.26530042251,132.19466462900087,0,0
paid_social,5,3.5,212,19,1,1479.8090630397164,44394.27189119149,93.9899087756115,0,0
paid_social,5,3.5,213,0,1,2147.822081016132,64434.66243048396,115.20023037933181,0,1
paid_social,5,3.5,213,1,1,2120.622833982854,63618.68501948562,106.56248652395462,0,1
paid_social,5,3.5,213,2,1,2206.495750679888,66194.87252039663,136.87164094655066,0,1
paid_social,5,3.5,213,3,1,1712.478067570944,51374.34202712832,161.53458899333518,0,1
paid_social,5,3.5,213,4,1,1919.061237113657,57571.83711340971,132.64829660545013,0,1
paid_social,5,3.5,213,5,1,2430.8149029161664,72924.447087485,130.2015928353144,0,1
paid_social,5,3.5,213,6,1,9411.082070342829,282332.4621102849,148.78148505083317,1,0
paid_social,5,3.5,213,7,1,9459.620251146362,283788.6075343909,163.45114421638334,1,0
paid_social,5,3.5,213,8,1,9143.29459443118,274298.8378329354,153.14199784795105,1,0
paid_social,5,3.5,213,9,1,9371.723169936799,281151.69509810396,134.78182015851988,1,0
paid_social,5,3.5,213,10,1,8880.149808119486,266404.4942435846,171.7111963029022,1,0
paid_social,5,3.5,213,11,1,8754.482670539079,262634.48011617234,143.8002860756435,1,0
paid_social,5,3.5,213,12,1,9489.41387784264,284682.41633527924,157.33655723116598,1,0
paid_social,5,3.5,213,13,1,9079.342577992798,272380.27733978396,147.58109854012915,1,0
paid_social,5,3.5,213,14,1,9107.295701986932,273218.87105960795,145.79516747212637,1,0
paid_social,5,3.5,213,15,1,9378.486605865717,281354.59817597154,113.80409865586815,1,0
paid_social,5,3.5,213,16,1,9509.264477624147,285277.9343287244,140.75511411157737,1,0
paid_social,5,3.5,213,17,1,9278.225615725138,278346.76847175416,94.85606077466117,1,0
paid_social,5,3.5,213,18,1,2026.6876269476481,60800.62880842944,131.16963388989922,0,0
paid_social,5,3.5,213,19,1,1698.3733937844493,50951.20181353348,101.24612567360967,0,0
paid_social,5,3.5,214,0,1,2122.5581165478825,63676.74349643647,104.06458621137406,0,1
paid_social,5,3.5,214,1,1,1868.8231867772818,56064.695603318454,87.50765735287796,0,1
paid_social,5,3.5,214,2,1,1754.2565879367332,52627.697638102,103.3945502063134,0,1
paid_social,5,3.5,214,3,1,2076.6710559811954,62300.13167943586,90.69891400718964,0,1
paid_social,5,3.5,214,4,1,2279.937365744629,68398.12097233887,135.3011462064763,0,1
paid_social,5,3.5,214,5,1,1934.7074476665923,58041.22342999777,108.17732149431204,0,1
paid_social,5,3.5,214,6,1,9663.110607380817,289893.31822142453,136.05677823245543,1,0
paid_social,5,3.5,214,7,1,9417.517657557091,282525.52972671273,136.272954746585,1,0
paid_social,5,3.5,214,8,1,10213.747178275697,306412.4153482709,132.48511933171767,1,0
paid_social,5,3.5,214,9,1,10535.504307402367,316065.12922207103,135.09304604822586,1,0
paid_social,5,3.5,214,10,1,9850.694052682158,295520.8215804647,127.35195099011145,1,0
paid_social,5,3.5,214,11,1,9342.24117291227,280267.2351873681,110.36379311247607,1,0
paid_social,5,3.5,214,12,1,9870.464447348777,296113.9334204633,125.24151118050108,1,0
paid_social,5,3.5,214,13,1,9727.934312992913,291838.0293897874,129.6206071249375,1,0
paid_social,5,3.5,214,14,1,10285.850188783448,308575.5056635034,115.51477721919485,1,0
paid_social,5,3.5,214,15,1,9785.626480484822,293568.79441454465,95.7779711079695,1,0
paid_social,5,3.5,214,16,1,9930.691302563087,297920.7390768926,85.97852725010162,1,0
paid_social,5,3.5,214,17,1,9807.807436471881,294234.2230941564,101.96917961352129,1,0
paid_social,5,3.5,214,18,1,1945.0767895452357,58352.30368635707,101.12583257989317,0,0
paid_social,5,3.5,214,19,1,2336.550713052657,70096.5213915797,101.33414988746867,0,0
paid_social,5,3.5,215,0,1,2155.532515727009,64665.97547181027,89.96053833639212,0,1
paid_social,5,3.5,215,1,1,1937.6603045507638,58129.80913652291,95.93181251653084,0,1
paid_social,5,3.5,215,2,1,2026.4699884425206,60794.09965327562,114.44213454986301,0,1
paid_social,5,3.5,215,3,1,1701.4299315345768,51042.8979460373,111.35555451513893,0,1
paid_social,5,3.5,215,4,1,2396.2145653523903,71886.43696057171,117.25773304199963,0,1
paid_social,5,3.5,215,5,1,2091.5250666956745,62745.752000870234,151.3584925157844,0,1
paid_social,5,3.5,215,6,1,9198.968973971932,275969.069219158,145.67473503614602,1,0
paid_social,5,3.5,215,7,1,9345.961035904342,280378.8310771303,144.06148925230752,1,0
paid_social,5,3.5,215,8,1,9790.139093674952,293704.17281024856,152.49648661932235,1,0
paid_social,5,3.5,215,9,1,9454.731337803003,283641.9401340901,133.9892747135226,1,0
paid_social,5,3.5,215,10,1,8965.143833638826,268954.31500916474,147.11113057366694,1,0
paid_social,5,3.5,215,11,1,9451.383119289838,283541.4935786951,164.23970953327716,1,0
paid_social,5,3.5,215,12,1,9492.201779086896,284766.05337260687,141.7802733811659,1,0
paid_social,5,3.5,215,13,1,9490.29278172943,284708.7834518829,133.73885157662644,1,0
paid_social,5,3.5,215,14,1,9167.817558129795,275034.52674389386,136.4998032548949,1,0
